"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","dist"
20400962,93,2,1,1,"0:00","MISS Wright 49' 3PT Jump Shot",NA,NA,NA,NA,4,953,"Lorenzen Wright",1610612763,0,0,NA,NA,0,0,NA,NA,49
20400963,139,2,1,1,"0:00",NA,NA,"MISS Claxton 53' 3PT Jump Shot",NA,NA,5,2049,"Speedy Claxton",1610612740,0,0,NA,NA,0,0,NA,NA,53
20400969,343,2,1,3,"0:00","MISS Murray 52' 3PT Jump Shot",NA,NA,NA,NA,4,2436,"Ronald Murray",1610612760,0,0,NA,NA,0,0,NA,NA,52
20400970,284,2,1,2,"0:00","MISS Iverson 47' 3PT Jump Shot",NA,NA,NA,NA,4,947,"Allen Iverson",1610612755,0,0,NA,NA,0,0,NA,NA,47
20400972,107,2,1,1,"0:00",NA,NA,"MISS Rose 80' 3PT Jump Shot",NA,NA,5,990,"Malik Rose",1610612752,0,0,NA,NA,0,0,NA,NA,80
20400972,233,2,1,2,"0:00",NA,NA,"MISS Thomas 56' 3PT Jump Shot",NA,NA,5,1501,"Tim Thomas",1610612752,0,0,NA,NA,0,0,NA,NA,56
20400974,124,2,1,1,"0:00",NA,NA,"MISS Hart 71' 3PT Jump Shot",NA,NA,5,2078,"Jason Hart",1610612766,0,0,NA,NA,0,0,NA,NA,71
20400976,358,2,1,3,"0:00",NA,NA,"MISS House 56' 3PT Jump Shot",NA,NA,5,2067,"Eddie House",1610612758,0,0,NA,NA,0,0,NA,NA,56
20400981,102,2,1,1,"0:00","Garnett BLOCK (3 BLK)",NA,"MISS McGrady 52' 3PT Jump Shot",NA,NA,5,1503,"Tracy McGrady",1610612745,0,0,NA,NA,4,708,"Kevin Garnett",1610612750,52
20400983,221,2,1,2,"0:00",NA,NA,"MISS Davis 55' 3PT Jump Shot",NA,NA,5,1884,"Baron Davis",1610612744,0,0,NA,NA,0,0,NA,NA,55
20400984,100,2,1,1,"0:00","MISS Butler 56' 3PT Jump Shot",NA,NA,NA,NA,4,2406,"Caron Butler",1610612747,0,0,NA,NA,0,0,NA,NA,56
20400986,231,2,1,2,"0:00","MISS Thomas 76' 3PT Jump Shot",NA,NA,NA,NA,4,1501,"Tim Thomas",1610612752,0,0,NA,NA,0,0,NA,NA,76
20400988,133,2,1,1,"0:00",NA,NA,"MISS Smith 53' 3PT Jump Shot",NA,NA,5,2747,"J.R. Smith",1610612740,0,0,NA,NA,0,0,NA,NA,53
20400988,282,2,1,2,"0:00","MISS Van Horn 48' 3PT Jump Shot",NA,NA,NA,NA,4,1496,"Keith Van Horn",1610612742,0,0,NA,NA,0,0,NA,NA,48
20400991,136,2,1,1,"0:00","MISS Planinic 59' 3PT Jump Shot",NA,NA,NA,NA,4,2565,"Zoran Planinic",1610612751,0,0,NA,NA,0,0,NA,NA,59
20400991,248,2,1,2,"0:00","MISS Kidd 62' 3PT Jump Shot",NA,NA,NA,NA,4,467,"Jason Kidd",1610612751,0,0,NA,NA,0,0,NA,NA,62
20400993,280,2,1,2,"0:00","MISS Russell 66' 3PT Jump Shot",NA,NA,NA,NA,4,935,"Bryon Russell",1610612743,0,0,NA,NA,0,0,NA,NA,66
20400993,566,2,1,4,"0:00",NA,NA,"MISS Blake 81' 3PT Jump Shot",NA,NA,5,2581,"Steve Blake",1610612764,0,0,NA,NA,0,0,NA,NA,81
20400994,101,2,1,1,"0:00","MISS Snyder 58' 3PT Jump Shot",NA,NA,NA,NA,4,2745,"Kirk Snyder",1610612762,0,0,NA,NA,0,0,NA,NA,58
20400994,207,2,1,2,"0:00",NA,NA,"MISS Jones 48' 3PT Jump Shot",NA,NA,5,1908,"Jumaine Jones",1610612747,0,0,NA,NA,0,0,NA,NA,48
20400998,248,2,46,2,"0:00",NA,NA,"MISS Duhon 49' 3PT Running Jump Shot",NA,NA,5,2768,"Chris Duhon",1610612741,0,0,NA,NA,0,0,NA,NA,49
20400998,383,2,46,3,"0:00","MISS Marshall 49' 3PT Running Jump Shot",NA,NA,NA,NA,4,923,"Donyell Marshall",1610612761,0,0,NA,NA,0,0,NA,NA,49
20400999,397,2,1,3,"0:00","MISS Robinson 54' 3PT Jump Shot",NA,NA,NA,NA,4,2774,"Bernard Robinson",1610612766,0,0,NA,NA,0,0,NA,NA,54
20401000,248,2,1,2,"0:00","MISS Miller 62' 3PT Jump Shot",NA,NA,NA,NA,4,397,"Reggie Miller",1610612754,0,0,NA,NA,0,0,NA,NA,62
20401001,370,2,1,3,"0:00",NA,NA,"MISS Banks 63' 3PT Jump Shot",NA,NA,5,2556,"Marcus Banks",1610612738,0,0,NA,NA,0,0,NA,NA,63
20401003,324,2,1,3,"0:00","MISS Cassell 59' 3PT Jump Shot",NA,NA,NA,NA,4,208,"Sam Cassell",1610612750,0,0,NA,NA,0,0,NA,NA,59
20401005,385,2,1,3,"0:00",NA,NA,"MISS Daniels 79' 3PT Jump Shot",NA,NA,5,2605,"Marquis Daniels",1610612742,0,0,NA,NA,0,0,NA,NA,79
20401010,338,2,1,3,"0:00",NA,NA,"MISS Arenas 61' 3PT Jump Shot",NA,NA,5,2240,"Gilbert Arenas",1610612764,0,0,NA,NA,0,0,NA,NA,61
20401015,372,1,1,3,"0:00","Wade 54' 3PT Jump Shot (35 PTS)",NA,NA,"82 - 94","12",4,2548,"Dwyane Wade",1610612748,0,0,NA,NA,0,0,NA,NA,54
20401021,326,2,1,3,"0:00","MISS Lewis 47' 3PT Jump Shot",NA,NA,NA,NA,4,1740,"Rashard Lewis",1610612760,0,0,NA,NA,0,0,NA,NA,47
20401028,363,2,1,3,"0:00",NA,NA,"MISS Jackson 78' 3PT Jump Shot",NA,NA,5,1536,"Stephen Jackson",1610612754,0,0,NA,NA,0,0,NA,NA,78
20401035,492,2,1,4,"0:00","MISS Atkins 57' 3PT Jump Shot",NA,NA,NA,NA,4,1088,"Chucky Atkins",1610612747,0,0,NA,NA,0,0,NA,NA,57
20401042,224,2,1,2,"0:00",NA,NA,"MISS Williams 47' 3PT Jump Shot",NA,NA,5,1715,"Jason Williams",1610612763,0,0,NA,NA,0,0,NA,NA,47
20401044,111,2,1,1,"0:00",NA,NA,"MISS Buckner 61' 3PT Jump Shot",NA,NA,5,1761,"Greg Buckner",1610612743,0,0,NA,NA,0,0,NA,NA,61
20401047,110,2,1,1,"0:00",NA,NA,"MISS Rose 67' 3PT Jump Shot",NA,NA,5,990,"Malik Rose",1610612752,0,0,NA,NA,0,0,NA,NA,67
20401050,349,2,1,3,"0:00","MISS Burks 47' 3PT Jump Shot",NA,NA,NA,NA,4,2766,"Antonio Burks",1610612763,0,0,NA,NA,0,0,NA,NA,47
20401052,360,2,1,3,"0:00",NA,NA,"MISS Harris 52' 3PT Jump Shot",NA,NA,5,2734,"Devin Harris",1610612742,0,0,NA,NA,0,0,NA,NA,52
20401058,111,2,1,1,"0:00","MISS Goldwire 52' 3PT Jump Shot",NA,NA,NA,NA,4,924,"Anthony Goldwire",1610612749,0,0,NA,NA,0,0,NA,NA,52
20401063,222,2,1,2,"0:00","MISS Jackson 52' 3PT Jump Shot",NA,NA,NA,NA,4,1536,"Stephen Jackson",1610612754,0,0,NA,NA,0,0,NA,NA,52
20401065,447,2,1,4,"0:00","MISS Butler 61' 3PT Jump Shot",NA,NA,NA,NA,4,2406,"Caron Butler",1610612747,0,0,NA,NA,0,0,NA,NA,61
20401068,407,2,1,3,"0:00",NA,NA,"MISS Blake 57' 3PT Jump Shot",NA,NA,5,2581,"Steve Blake",1610612764,0,0,NA,NA,0,0,NA,NA,57
20401077,245,2,1,2,"0:00","MISS Anthony 55' 3PT Jump Shot",NA,NA,NA,NA,4,2546,"Carmelo Anthony",1610612743,0,0,NA,NA,0,0,NA,NA,55
20401078,105,2,1,1,"0:00","MISS Murray 53' 3PT Jump Shot",NA,NA,NA,NA,4,2436,"Ronald Murray",1610612760,0,0,NA,NA,0,0,NA,NA,53
20401091,351,2,1,3,"0:00",NA,NA,"MISS Allen 51' 3PT Jump Shot",NA,NA,5,951,"Ray Allen",1610612760,0,0,NA,NA,0,0,NA,NA,51
20401092,352,2,1,3,"0:00",NA,NA,"MISS Vujacic 49' 3PT Jump Shot",NA,NA,5,2756,"Sasha Vujacic",1610612747,0,0,NA,NA,0,0,NA,NA,49
20401093,339,2,1,3,"0:00","MISS McGrady 67' 3PT Jump Shot",NA,NA,NA,NA,4,1503,"Tracy McGrady",1610612745,0,0,NA,NA,0,0,NA,NA,67
20401095,414,2,1,3,"0:00",NA,NA,"MISS N'diaye 56' 3PT Jump Shot",NA,NA,5,2055,"Mamadou N'diaye",1610612746,0,0,NA,NA,0,0,NA,NA,56
20401099,365,2,1,3,"0:00","MISS Wade 48' 3PT Jump Shot",NA,NA,NA,NA,4,2548,"Dwyane Wade",1610612748,0,0,NA,NA,0,0,NA,NA,48
20401100,216,2,1,2,"0:00",NA,NA,"MISS Miller 57' 3PT Jump Shot",NA,NA,5,1889,"Andre Miller",1610612743,0,0,NA,NA,0,0,NA,NA,57
20401104,346,2,1,3,"0:00",NA,NA,"MISS Murray 66' 3PT Jump Shot",NA,NA,5,2436,"Ronald Murray",1610612760,0,0,NA,NA,0,0,NA,NA,66
20401105,103,2,1,1,"0:00",NA,NA,"MISS Wesley 60' 3PT Jump Shot",NA,NA,5,133,"David Wesley",1610612745,0,0,NA,NA,0,0,NA,NA,60
20401108,237,2,1,2,"0:00","MISS Iverson 50' 3PT Jump Shot",NA,NA,NA,NA,4,947,"Allen Iverson",1610612755,0,0,NA,NA,0,0,NA,NA,50
20401111,326,2,1,3,"0:00",NA,NA,"MISS Profit 60' 3PT Jump Shot",NA,NA,5,1919,"Laron Profit",1610612764,0,0,NA,NA,0,0,NA,NA,60
20401117,108,2,1,1,"0:00",NA,NA,"MISS Udrih 66' 3PT Jump Shot",NA,NA,5,2757,"Beno Udrih",1610612759,0,0,NA,NA,0,0,NA,NA,66
20401118,356,2,1,3,"0:00","MISS Atkins 59' 3PT Jump Shot",NA,NA,NA,NA,4,1088,"Chucky Atkins",1610612747,0,0,NA,NA,0,0,NA,NA,59
20401119,378,2,46,3,"0:00",NA,NA,"MISS Ivey 47' 3PT Running Jump Shot",NA,NA,5,2767,"Royal Ivey",1610612737,0,0,NA,NA,0,0,NA,NA,47
20401121,333,2,45,3,"0:00","MISS Nelson 71' 3PT Jump Shot",NA,NA,NA,NA,4,2749,"Jameer Nelson",1610612753,0,0,NA,NA,0,0,NA,NA,71
20401125,125,2,1,1,"0:00",NA,NA,"MISS Livingston 48' 3PT Jump Shot",NA,NA,5,988,"Randy Livingston",1610612762,0,0,NA,NA,0,0,NA,NA,48
20401127,270,2,1,2,"0:00",NA,NA,"MISS Elson 55' 3PT Jump Shot",NA,NA,5,1922,"Francisco Elson",1610612743,0,0,NA,NA,0,0,NA,NA,55
20401129,137,2,1,1,"0:00",NA,NA,"MISS Barbosa 60' 3PT Jump Shot",NA,NA,5,2571,"Leandro Barbosa",1610612756,0,0,NA,NA,0,0,NA,NA,60
20401129,277,2,1,2,"0:00",NA,NA,"MISS Richardson 88' 3PT Jump Shot",NA,NA,5,2047,"Quentin Richardson",1610612756,0,0,NA,NA,0,0,NA,NA,88
20401130,379,2,1,3,"0:00","MISS Murray 52' 3PT Jump Shot",NA,NA,NA,NA,4,2436,"Ronald Murray",1610612760,0,0,NA,NA,0,0,NA,NA,52
20401131,334,2,1,3,"0:00",NA,NA,"MISS Davis 54' 3PT Jump Shot",NA,NA,5,1729,"Ricky Davis",1610612738,0,0,NA,NA,0,0,NA,NA,54
20401143,106,2,1,1,"0:00","MISS West 78' 3PT Jump Shot",NA,NA,NA,NA,4,2561,"David West",1610612740,0,0,NA,NA,0,0,NA,NA,78
20401144,246,2,1,2,"0:00","MISS Williams 49' 3PT Jump Shot",NA,NA,NA,NA,4,1715,"Jason Williams",1610612763,0,0,NA,NA,0,0,NA,NA,49
20401144,354,2,1,3,"0:00","Watson BLOCK (1 BLK)",NA,"MISS Hart 53' 3PT Jump Shot",NA,NA,5,2078,"Jason Hart",1610612766,0,0,NA,NA,4,2248,"Earl Watson",1610612763,53
20401146,128,2,46,1,"0:01","MISS Rose 50' 3PT Running Jump Shot",NA,NA,NA,NA,4,147,"Jalen Rose",1610612761,0,0,NA,NA,0,0,NA,NA,50
20401152,397,2,46,3,"0:00","MISS Anthony 75' 3PT Running Jump Shot",NA,NA,NA,NA,4,2546,"Carmelo Anthony",1610612743,0,0,NA,NA,0,0,NA,NA,75
20401154,344,2,1,3,"0:00",NA,NA,"MISS Jackson 55' 3PT Jump Shot",NA,NA,5,754,"Jim Jackson",1610612756,0,0,NA,NA,0,0,NA,NA,55
20401155,110,2,1,1,"0:00",NA,NA,"MISS Pierce 54' 3PT Jump Shot",NA,NA,5,1718,"Paul Pierce",1610612738,0,0,NA,NA,0,0,NA,NA,54
20401156,211,2,1,2,"0:00","MISS Thomas 57' 3PT Jump Shot",NA,NA,NA,NA,4,1501,"Tim Thomas",1610612752,0,0,NA,NA,0,0,NA,NA,57
20401156,316,2,1,3,"0:00","MISS Crawford 53' 3PT Jump Shot",NA,NA,NA,NA,4,2037,"Jamal Crawford",1610612752,0,0,NA,NA,0,0,NA,NA,53
20401159,116,2,1,1,"0:00","Brand BLOCK (2 BLK)",NA,"MISS Collins 76' 3PT Jump Shot",NA,NA,5,2260,"Jarron Collins",1610612762,0,0,NA,NA,4,1882,"Elton Brand",1610612746,76
20401161,241,2,1,2,"0:00",NA,NA,"MISS Smith 59' 3PT Jump Shot",NA,NA,5,2746,"Josh Smith",1610612737,0,0,NA,NA,0,0,NA,NA,59
20401165,328,2,1,3,"0:00",NA,NA,"MISS Cabarkapa 53' 3PT Jump Shot",NA,NA,5,2560,"Zarko Cabarkapa",1610612744,0,0,NA,NA,0,0,NA,NA,53
20401169,237,2,1,2,"0:00",NA,NA,"MISS Parker 54' 3PT Jump Shot",NA,NA,5,2225,"Tony Parker",1610612759,0,0,NA,NA,0,0,NA,NA,54
20401173,332,2,46,3,"0:00",NA,NA,"MISS Planinic 52' 3PT Running Jump Shot",NA,NA,5,2565,"Zoran Planinic",1610612751,0,0,NA,NA,0,0,NA,NA,52
20401175,260,2,1,2,"0:00",NA,NA,"MISS Haslem 49' 3PT Jump Shot",NA,NA,5,2617,"Udonis Haslem",1610612748,0,0,NA,NA,0,0,NA,NA,49
20401180,113,2,1,1,"0:00","MISS Handlogten 85' 3PT Jump Shot",NA,NA,NA,NA,4,1052,"Ben Handlogten",1610612762,0,0,NA,NA,0,0,NA,NA,85
20401181,130,2,1,1,"0:00",NA,NA,"MISS Jaric 66' 3PT Jump Shot",NA,NA,5,2060,"Marko Jaric",1610612746,0,0,NA,NA,0,0,NA,NA,66
20401183,354,2,1,3,"0:00","MISS Davis 50' 3PT Jump Shot",NA,NA,NA,NA,4,1884,"Baron Davis",1610612744,0,0,NA,NA,0,0,NA,NA,50
20401197,256,2,46,2,"0:00","MISS Cook 53' 3PT Running Jump Shot",NA,NA,NA,NA,4,2241,"Omar Cook",1610612761,0,0,NA,NA,0,0,NA,NA,53
20401200,216,2,1,2,"0:00","MISS Patterson 73' 3PT Jump Shot",NA,NA,NA,NA,4,1739,"Ruben Patterson",1610612757,0,0,NA,NA,0,0,NA,NA,73
20401201,117,2,1,1,"0:00","MISS McKie 48' 3PT Jump Shot",NA,NA,NA,NA,4,243,"Aaron McKie",1610612755,0,0,NA,NA,0,0,NA,NA,48
20401202,222,2,1,2,"0:00",NA,NA,"MISS Jackson 64' 3PT Jump Shot",NA,NA,5,1536,"Stephen Jackson",1610612754,0,0,NA,NA,0,0,NA,NA,64
20401203,93,2,1,1,"0:00",NA,NA,"MISS Barry 57' 3PT Jump Shot",NA,NA,5,699,"Brent Barry",1610612759,0,0,NA,NA,0,0,NA,NA,57
20401205,193,2,1,2,"0:00","MISS McGrady 55' 3PT Jump Shot",NA,NA,NA,NA,4,1503,"Tracy McGrady",1610612745,0,0,NA,NA,0,0,NA,NA,55
20401207,258,2,1,2,"0:00","MISS Johnson 58' 3PT Jump Shot",NA,NA,NA,NA,4,2207,"Joe Johnson",1610612756,0,0,NA,NA,0,0,NA,NA,58
20401212,254,2,1,2,"0:00","MISS Wade 62' 3PT Jump Shot",NA,NA,NA,NA,4,2548,"Dwyane Wade",1610612748,0,0,NA,NA,0,0,NA,NA,62
20401217,109,2,1,1,"0:00",NA,NA,"MISS Best 61' 3PT Jump Shot",NA,NA,5,696,"Travis Best",1610612751,0,0,NA,NA,0,0,NA,NA,61
20401217,368,2,1,3,"0:00",NA,NA,"MISS Best 47' 3PT Jump Shot",NA,NA,5,696,"Travis Best",1610612751,0,0,NA,NA,0,0,NA,NA,47
20401220,87,2,1,1,"0:00",NA,NA,"MISS Delfino 66' 3PT Jump Shot",NA,NA,5,2568,"Carlos Delfino",1610612765,0,0,NA,NA,0,0,NA,NA,66
20401224,245,2,1,2,"0:00",NA,NA,"MISS Stackhouse 61' 3PT Jump Shot",NA,NA,5,711,"Jerry Stackhouse",1610612742,0,0,NA,NA,0,0,NA,NA,61
20401224,353,2,1,3,"0:00",NA,NA,"MISS Armstrong 56' 3PT Jump Shot",NA,NA,5,353,"Darrell Armstrong",1610612742,0,0,NA,NA,0,0,NA,NA,56
20401225,339,2,1,3,"0:01",NA,NA,"MISS Ross 55' 3PT Jump Shot",NA,NA,5,2624,"Quinton Ross",1610612746,0,0,NA,NA,0,0,NA,NA,55
20401226,122,2,1,1,"0:00","MISS Cassell 77' 3PT Jump Shot",NA,NA,NA,NA,4,208,"Sam Cassell",1610612750,0,0,NA,NA,0,0,NA,NA,77
20401228,239,2,1,2,"0:00",NA,NA,"MISS Atkins 63' 3PT Jump Shot",NA,NA,5,1088,"Chucky Atkins",1610612747,0,0,NA,NA,0,0,NA,NA,63
20401228,341,2,1,3,"0:00",NA,NA,"MISS Bryant 70' 3PT Jump Shot",NA,NA,5,977,"Kobe Bryant",1610612747,0,0,NA,NA,0,0,NA,NA,70
20401230,118,2,1,1,"0:00",NA,NA,"MISS Richardson 65' 3PT Jump Shot",NA,NA,5,2047,"Quentin Richardson",1610612756,0,0,NA,NA,0,0,NA,NA,65
20500008,369,2,1,3,"0:00","MISS McInnis 47' 3PT Jump Shot",NA,NA,NA,NA,4,976,"Jeff McInnis",1610612751,0,0,NA,NA,0,0,NA,NA,47
20500014,362,1,1,3,"0:00","D. Williams 61' 3PT Jump Shot (13 PTS)",NA,NA,"67 - 65","-2",4,101114,"Deron Williams",1610612762,0,0,NA,NA,0,0,NA,NA,61
20500016,130,2,1,1,"0:00",NA,NA,"MISS Odom 72' 3PT Jump Shot",NA,NA,5,1885,"Lamar Odom",1610612747,0,0,NA,NA,0,0,NA,NA,72
20500017,423,2,1,3,"0:00",NA,NA,"MISS Lue 79' 3PT Jump Shot",NA,NA,5,1731,"Tyronn Lue",1610612737,0,0,NA,NA,0,0,NA,NA,79
20500018,402,2,1,3,"0:00","MISS Wade 47' 3PT Jump Shot",NA,NA,NA,NA,4,2548,"Dwyane Wade",1610612748,0,0,NA,NA,0,0,NA,NA,47
20500019,125,2,1,1,"0:00","MISS Odom 68' 3PT Jump Shot",NA,NA,NA,NA,4,1885,"Lamar Odom",1610612747,0,0,NA,NA,0,0,NA,NA,68
20500022,106,2,1,1,"0:00","MISS Turkoglu 61' 3PT Jump Shot",NA,NA,NA,NA,4,2045,"Hedo Turkoglu",1610612753,0,0,NA,NA,0,0,NA,NA,61
20500024,242,2,1,2,"0:00",NA,NA,"MISS Ruffin 62' 3PT Jump Shot",NA,NA,5,1913,"Michael Ruffin",1610612764,0,0,NA,NA,0,0,NA,NA,62
20500026,96,2,46,1,"0:00","MISS Finley 47' 3PT Running Jump Shot",NA,NA,NA,NA,4,714,"Michael Finley",1610612759,0,0,NA,NA,0,0,NA,NA,47
20500026,321,2,1,3,"0:00",NA,NA,"MISS Wilks 56' 3PT Jump Shot",NA,NA,5,2366,"Mike Wilks",1610612739,0,0,NA,NA,0,0,NA,NA,56
20500027,115,2,1,1,"0:00",NA,NA,"MISS Patterson 72' 3PT Jump Shot",NA,NA,5,1739,"Ruben Patterson",1610612757,0,0,NA,NA,0,0,NA,NA,72
20500028,154,2,1,1,"0:00","MISS Goldwire 70' 3PT Jump Shot",NA,NA,NA,NA,4,924,"Anthony Goldwire",1610612746,0,0,NA,NA,0,0,NA,NA,70
20500030,105,2,1,1,"0:00","MISS Allen 52' 3PT Jump Shot",NA,NA,NA,NA,4,951,"Ray Allen",1610612760,0,0,NA,NA,0,0,NA,NA,52
20500043,274,2,1,2,"0:00","MISS Ariza 47' 3PT Jump Shot",NA,NA,NA,NA,4,2772,"Trevor Ariza",1610612752,0,0,NA,NA,0,0,NA,NA,47
20500043,394,2,1,3,"0:00",NA,NA,"MISS Davis 58' 3PT Jump Shot",NA,NA,5,1884,"Baron Davis",1610612744,0,0,NA,NA,0,0,NA,NA,58
20500049,228,2,1,2,"0:00",NA,NA,"MISS Ewing 50' 3PT Jump Shot",NA,NA,5,101137,"Daniel Ewing",1610612746,0,0,NA,NA,0,0,NA,NA,50
20500053,128,2,1,1,"0:00",NA,NA,"MISS Allen 52' 3PT Jump Shot",NA,NA,5,951,"Ray Allen",1610612760,0,0,NA,NA,0,0,NA,NA,52
20500053,246,2,1,2,"0:00",NA,NA,"MISS Evans 63' 3PT Jump Shot",NA,NA,5,2501,"Reggie Evans",1610612760,0,0,NA,NA,0,0,NA,NA,63
20500056,231,2,1,2,"0:00",NA,NA,"MISS Terry 49' 3PT Jump Shot",NA,NA,5,1891,"Jason Terry",1610612742,0,0,NA,NA,0,0,NA,NA,49
20500059,210,2,1,2,"0:00",NA,NA,"MISS Jones 58' 3PT Jump Shot",NA,NA,5,224,"Eddie Jones",1610612763,0,0,NA,NA,0,0,NA,NA,58
20500060,333,1,1,3,"0:00","Planinic 77' 3PT Jump Shot (4 PTS) (Robinson 1 AST)",NA,NA,"57 - 72","15",4,2565,"Zoran Planinic",1610612751,4,361,"Clifford Robinson",1610612751,0,0,NA,NA,77
20500069,117,2,1,1,"0:00",NA,NA,"MISS Head 55' 3PT Jump Shot",NA,NA,5,101129,"Luther Head",1610612745,0,0,NA,NA,0,0,NA,NA,55
20500071,202,2,46,2,"0:00",NA,NA,"MISS Owens 59' 3PT Running Jump Shot",NA,NA,5,101261,"Andre Owens",1610612762,0,0,NA,NA,0,0,NA,NA,59
20500089,234,2,46,2,"0:00",NA,NA,"MISS Collison 59' 3PT Running Jump Shot",NA,NA,5,2555,"Nick Collison",1610612760,0,0,NA,NA,0,0,NA,NA,59
20500090,363,2,1,3,"0:00","MISS Dickau 48' 3PT Jump Shot",NA,NA,NA,NA,4,2424,"Dan Dickau",1610612738,0,0,NA,NA,0,0,NA,NA,48
20500104,405,2,1,4,"5:04",NA,NA,"MISS McGrady 47' 3PT Jump Shot",NA,NA,5,1503,"Tracy McGrady",1610612745,0,0,NA,NA,0,0,NA,NA,47
20500114,224,2,1,2,"0:00","MISS Profit 48' 3PT Jump Shot",NA,NA,NA,NA,4,1919,"Laron Profit",1610612747,0,0,NA,NA,0,0,NA,NA,48
20500114,338,2,1,3,"0:00",NA,NA,"MISS Robinson 65' 3PT Jump Shot",NA,NA,5,101126,"Nate Robinson",1610612752,0,0,NA,NA,0,0,NA,NA,65
20500115,136,2,1,1,"0:00",NA,NA,"MISS Deng 64' 3PT Jump Shot",NA,NA,5,2736,"Luol Deng",1610612741,0,0,NA,NA,0,0,NA,NA,64
20500115,328,2,1,3,"0:00",NA,NA,"MISS Duhon 66' 3PT Jump Shot",NA,NA,5,2768,"Chris Duhon",1610612741,0,0,NA,NA,0,0,NA,NA,66
20500115,457,2,1,4,"0:00",NA,NA,"MISS Duhon 51' 3PT Jump Shot",NA,NA,5,2768,"Chris Duhon",1610612741,0,0,NA,NA,0,0,NA,NA,51
20500118,344,2,1,3,"0:00","MISS Harris 53' 3PT Jump Shot",NA,NA,NA,NA,4,2734,"Devin Harris",1610612742,0,0,NA,NA,0,0,NA,NA,53
20500119,314,2,1,3,"0:00","MISS Garnett 76' 3PT Jump Shot",NA,NA,NA,NA,4,708,"Kevin Garnett",1610612750,0,0,NA,NA,0,0,NA,NA,76
20500123,91,2,1,1,"0:00","MISS Wade 60' 3PT Jump Shot",NA,NA,NA,NA,4,2548,"Dwyane Wade",1610612748,0,0,NA,NA,0,0,NA,NA,60
20500125,380,2,1,3,"0:00","MISS Anthony 57' 3PT Jump Shot",NA,NA,NA,NA,4,2546,"Carmelo Anthony",1610612743,0,0,NA,NA,0,0,NA,NA,57
20500125,536,2,1,4,"0:00","MISS Miller 62' 3PT Jump Shot",NA,NA,NA,NA,4,1889,"Andre Miller",1610612743,0,0,NA,NA,0,0,NA,NA,62
20500126,239,2,1,2,"0:00","MISS Nash 64' 3PT Jump Shot",NA,NA,NA,NA,4,959,"Steve Nash",1610612756,0,0,NA,NA,0,0,NA,NA,64
20500135,97,2,1,1,"0:00",NA,NA,"MISS Felton 59' 3PT Jump Shot",NA,NA,5,101109,"Raymond Felton",1610612766,0,0,NA,NA,0,0,NA,NA,59
20500135,354,2,1,3,"0:00",NA,NA,"MISS Felton 62' 3PT Jump Shot",NA,NA,5,101109,"Raymond Felton",1610612766,0,0,NA,NA,0,0,NA,NA,62
20500139,118,2,1,1,"0:00","MISS Crawford 55' 3PT Jump Shot",NA,NA,NA,NA,4,2037,"Jamal Crawford",1610612752,0,0,NA,NA,0,0,NA,NA,55
20500140,264,2,46,2,"0:00","MISS Rose 63' 3PT Running Jump Shot",NA,NA,NA,NA,4,147,"Jalen Rose",1610612761,0,0,NA,NA,0,0,NA,NA,63
20500141,97,2,1,1,"0:00","MISS Maggette 48' 3PT Jump Shot",NA,NA,NA,NA,4,1894,"Corey Maggette",1610612746,0,0,NA,NA,0,0,NA,NA,48
20500143,354,2,1,3,"0:00","MISS Anthony 80' 3PT Jump Shot",NA,NA,NA,NA,4,2546,"Carmelo Anthony",1610612743,0,0,NA,NA,0,0,NA,NA,80
20500144,200,2,1,2,"0:00",NA,NA,"MISS Bibby 47' 3PT Jump Shot",NA,NA,5,1710,"Mike Bibby",1610612758,0,0,NA,NA,0,0,NA,NA,47
20500148,111,2,1,1,"0:00","MISS Bibby 54' 3PT Jump Shot",NA,NA,NA,NA,4,1710,"Mike Bibby",1610612758,0,0,NA,NA,0,0,NA,NA,54
20500148,231,2,1,2,"0:00",NA,NA,"MISS Van Exel 53' 3PT Jump Shot",NA,NA,5,89,"Nick Van Exel",1610612759,0,0,NA,NA,0,0,NA,NA,53
20500149,209,2,1,2,"0:00","MISS Richardson 57' 3PT Jump Shot",NA,NA,NA,NA,4,2202,"Jason Richardson",1610612744,0,0,NA,NA,0,0,NA,NA,57
20500149,342,2,45,3,"0:00",NA,NA,"MISS Krstic 72' 3PT Jump Shot",NA,NA,5,2420,"Nenad Krstic",1610612751,0,0,NA,NA,0,0,NA,NA,72
20500151,116,2,1,1,"0:00",NA,NA,"MISS Davis 53' 3PT Jump Shot",NA,NA,5,1729,"Ricky Davis",1610612738,0,0,NA,NA,0,0,NA,NA,53
20500158,249,2,1,2,"0:01","MISS May 59' 3PT Jump Shot",NA,NA,NA,NA,4,101118,"Sean May",1610612766,0,0,NA,NA,0,0,NA,NA,59
